param_type,group_id,bmi_noise_std,age_noise_std,gc_noise_std,c_min,p_target,achievement_time_mean,achievement_time_std,achievement_time_min,achievement_time_max,success_prob_mean,success_prob_std,n_runs
feature_noise,2,1.0,3.0,-0.07158180058134893,0.04,0.75,144.58,2.186134413404031,140.0,150.0,0.6491135090125666,0.007677315613255546,50
feature_noise,2,1.5,0.0,0.0,0.04,0.75,144.36,2.145331904296358,138.0,151.0,0.6503142383367646,0.007758424082326865,50
feature_noise,2,1.5,0.0,-0.00020276772839438533,0.04,0.75,144.2,2.0898198340468275,140.0,149.0,0.6504444544898575,0.007416575217183143,50
feature_noise,2,1.5,0.0,0.03443342557424553,0.04,0.75,144.52,2.09216224445975,140.0,149.0,0.6494523966800497,0.007447350585940751,50
feature_noise,2,1.5,0.0,0.008341704138294102,0.04,0.75,143.98,2.084833473504514,140.0,150.0,0.651135923001556,0.007492550982586848,50
feature_noise,2,1.5,0.0,0.08845183607643,0.04,0.75,144.2,2.2497165354319457,139.0,149.0,0.6502329622830865,0.007738640763995474,50
feature_noise,2,1.5,0.5,0.0,0.04,0.75,144.1,2.4348657927227584,137.0,148.0,0.6509766369577751,0.009164287401204462,50
feature_noise,2,1.5,0.5,-0.0031071076183590506,0.04,0.75,143.54,2.242538648905908,139.0,148.0,0.6530441718120259,0.008135611241314091,50
feature_noise,2,1.5,0.5,0.009341512979743203,0.04,0.75,144.12,2.3267740653145523,138.0,149.0,0.6510077399882913,0.00826224480424331,50
feature_noise,2,1.5,0.5,0.08797153620673188,0.04,0.75,144.44,2.110807950544443,141.0,150.0,0.6499205924841823,0.007395150207797793,50
feature_noise,2,1.5,0.5,-0.12022922639702752,0.04,0.75,143.8,2.258769757263128,139.0,149.0,0.6519057309901553,0.007880889818091933,50
feature_noise,2,1.5,1.0,0.0,0.04,0.75,144.26,2.4227661707988553,139.0,149.0,0.650535795189854,0.008733647830465761,50
feature_noise,2,1.5,1.0,-0.0017424589894040501,0.04,0.75,143.98,2.6610570249049377,138.0,151.0,0.6512693675775849,0.009280313488372539,50
feature_noise,2,1.5,1.0,-0.015539904125689681,0.04,0.75,144.46,2.628027894114691,139.0,151.0,0.6496710820815429,0.00919988563100286,50
feature_noise,2,1.5,1.0,0.0011260045101573813,0.04,0.75,143.82,2.31842663045789,138.0,151.0,0.6519677676320808,0.008354573704572479,50
feature_noise,2,1.5,1.0,-0.12672796585173216,0.04,0.75,143.68,2.4364577834660395,139.0,150.0,0.6522361507018776,0.008279637532362405,50
feature_noise,2,1.5,2.0,0.0,0.04,0.75,144.04,3.2573934740675647,137.0,150.0,0.6512486068387578,0.011843778399798405,50
feature_noise,2,1.5,2.0,-0.0014603995569921475,0.04,0.75,143.62,2.0090611067392263,140.0,147.0,0.652308473718069,0.007019701463422785,50
feature_noise,2,1.5,2.0,0.02409023306629906,0.04,0.75,144.4,3.077237032648288,137.0,150.0,0.649834104543917,0.010937781279488136,50
feature_noise,2,1.5,2.0,0.02147740108132903,0.04,0.75,144.14,2.6264743187282025,139.0,151.0,0.6506335453752466,0.009173273316558662,50
feature_noise,2,1.5,2.0,-0.05034330125105555,0.04,0.75,144.5,2.2337851101588413,139.0,150.0,0.6493962268231389,0.008125932955966956,50
feature_noise,2,1.5,3.0,0.0,0.04,0.75,145.16,3.1838880095164868,139.0,152.0,0.6473785573521197,0.011157530387056863,50
feature_noise,2,1.5,3.0,0.004670195691476948,0.04,0.75,144.2,2.8784916685156974,137.0,150.0,0.6505774046822443,0.01022105650972436,50
feature_noise,2,1.5,3.0,0.02221780866691074,0.04,0.75,143.74,2.5936342794446183,137.0,148.0,0.6521647259508309,0.009294364528381534,50
feature_noise,2,1.5,3.0,-0.007143394561490559,0.04,0.75,143.8,2.7847983842311326,138.0,150.0,0.6519853363685252,0.009840783164030127,50
feature_noise,2,1.5,3.0,0.14947189365308833,0.04,0.75,143.52,2.6820643891888762,137.0,150.0,0.6530326049317874,0.009693267007041375,50
model_params,2,0.0,0.0,0.0,0.035,0.7,127.0,0.0,127.0,127.0,0.6703810671694664,0.0,50
model_params,2,0.0,0.0,0.0,0.035,0.75,139.0,0.0,139.0,139.0,0.6703810671694664,0.0,50
model_params,2,0.0,0.0,0.0,0.035,0.8,151.0,0.0,151.0,151.0,0.6703810671694664,0.0,50
model_params,2,0.0,0.0,0.0,0.035,0.85,165.0,0.0,165.0,165.0,0.6703810671694664,0.0,50
model_params,2,0.0,0.0,0.0,0.04,0.7,132.0,0.0,132.0,132.0,0.6505776808323893,0.0,50
model_params,2,0.0,0.0,0.0,0.04,0.75,144.0,0.0,144.0,144.0,0.6505776808323893,0.0,50
model_params,2,0.0,0.0,0.0,0.04,0.8,157.0,0.0,157.0,157.0,0.6505776808323893,0.0,50
model_params,2,0.0,0.0,0.0,0.04,0.85,172.0,0.0,172.0,172.0,0.6505776808323893,0.0,50
model_params,2,0.0,0.0,0.0,0.045,0.7,138.0,0.0,138.0,138.0,0.6303556565450892,0.0,50
model_params,2,0.0,0.0,0.0,0.045,0.75,150.0,0.0,150.0,150.0,0.6303556565450892,0.0,50
model_params,2,0.0,0.0,0.0,0.045,0.8,163.0,0.0,163.0,163.0,0.6303556565450892,0.0,50
model_params,2,0.0,0.0,0.0,0.045,0.85,179.0,0.0,179.0,179.0,0.6303556565450892,0.0,50
model_params,2,0.0,0.0,0.0,0.05,0.7,144.0,0.0,144.0,144.0,0.6097664453823195,0.0,50
model_params,2,0.0,0.0,0.0,0.05,0.75,157.0,0.0,157.0,157.0,0.6097664453823195,0.0,50
model_params,2,0.0,0.0,0.0,0.05,0.8,171.0,0.0,171.0,171.0,0.6097664453823195,0.0,50
model_params,2,0.0,0.0,0.0,0.05,0.85,180.0,0.0,180.0,180.0,0.6097664453823195,0.0,50
